Domain Code,Domain,Area Code (M49),country,Element Code,element,Item Code (CPC),item,Year Code,year,Months Code,month,unit,value,flag,flag_description,iso3,is_imputed,is_outlier
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,1996,1996,7021,Annual value,LCU,1150.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,1997,1997,7021,Annual value,LCU,1078.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,1998,1998,7021,Annual value,LCU,1113.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,1999,1999,7021,Annual value,LCU,1330.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2000,2000,7021,Annual value,LCU,1189.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2001,2001,7021,Annual value,LCU,1328.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2002,2002,7021,Annual value,LCU,1200.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2003,2003,7021,Annual value,LCU,1211.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2004,2004,7021,Annual value,LCU,1527.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2005,2005,7021,Annual value,LCU,1459.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2006,2006,7021,Annual value,LCU,1531.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2007,2007,7021,Annual value,LCU,1734.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2008,2008,7021,Annual value,LCU,1360.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2009,2009,7021,Annual value,LCU,1728.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2010,2010,7021,Annual value,LCU,1450.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2011,2011,7021,Annual value,LCU,1971.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2012,2012,7021,Annual value,LCU,1757.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2013,2013,7021,Annual value,LCU,1685.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2014,2014,7021,Annual value,LCU,2099.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2015,2015,7021,Annual value,LCU,1829.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2016,2016,7021,Annual value,LCU,1880.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2017,2017,7021,Annual value,LCU,2088.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2018,2018,7021,Annual value,LCU,2265.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2019,2019,7021,Annual value,LCU,2360.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2020,2020,7021,Annual value,LCU,2420.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2021,2021,7021,Annual value,LCU,2338.8,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2023,2023,7021,Annual value,LCU,3614.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01345,Peaches and nectarines,2024,2024,7021,Annual value,LCU,4003.4,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,1991,1991,7021,Annual value,LCU,533.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,1992,1992,7021,Annual value,LCU,692.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,1993,1993,7021,Annual value,LCU,610.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,1994,1994,7021,Annual value,LCU,573.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,1995,1995,7021,Annual value,LCU,484.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,1996,1996,7021,Annual value,LCU,582.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,1997,1997,7021,Annual value,LCU,633.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,1998,1998,7021,Annual value,LCU,710.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,1999,1999,7021,Annual value,LCU,720.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2000,2000,7021,Annual value,LCU,461.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2001,2001,7021,Annual value,LCU,530.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2002,2002,7021,Annual value,LCU,690.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2003,2003,7021,Annual value,LCU,590.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2004,2004,7021,Annual value,LCU,760.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2005,2005,7021,Annual value,LCU,600.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2006,2006,7021,Annual value,LCU,620.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2007,2007,7021,Annual value,LCU,800.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2008,2008,7021,Annual value,LCU,800.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2009,2009,7021,Annual value,LCU,990.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2010,2010,7021,Annual value,LCU,780.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2011,2011,7021,Annual value,LCU,1420.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2012,2012,7021,Annual value,LCU,860.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2013,2013,7021,Annual value,LCU,1052.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2014,2014,7021,Annual value,LCU,1089.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2015,2015,7021,Annual value,LCU,1190.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2016,2016,7021,Annual value,LCU,867.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2017,2017,7021,Annual value,LCU,1247.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2018,2018,7021,Annual value,LCU,881.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2019,2019,7021,Annual value,LCU,972.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2020,2020,7021,Annual value,LCU,812.6,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2021,2021,7021,Annual value,LCU,1071.9,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2023,2023,7021,Annual value,LCU,1364.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01342.01,Pears,2024,2024,7021,Annual value,LCU,1481.8,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",1991,1991,7021,Annual value,LCU,251.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",1992,1992,7021,Annual value,LCU,227.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",1993,1993,7021,Annual value,LCU,246.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",1994,1994,7021,Annual value,LCU,230.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",1995,1995,7021,Annual value,LCU,265.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",1996,1996,7021,Annual value,LCU,248.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",1997,1997,7021,Annual value,LCU,244.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",1998,1998,7021,Annual value,LCU,272.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",1999,1999,7021,Annual value,LCU,246.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2000,2000,7021,Annual value,LCU,214.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2001,2001,7021,Annual value,LCU,219.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2002,2002,7021,Annual value,LCU,287.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2003,2003,7021,Annual value,LCU,343.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2004,2004,7021,Annual value,LCU,231.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2005,2005,7021,Annual value,LCU,234.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2006,2006,7021,Annual value,LCU,222.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2007,2007,7021,Annual value,LCU,283.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2009,2009,7021,Annual value,LCU,345.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01705,"Peas, dry",2011,2011,7021,Annual value,LCU,266.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",1991,1991,7021,Annual value,LCU,378.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",1992,1992,7021,Annual value,LCU,448.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",1993,1993,7021,Annual value,LCU,354.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",1994,1994,7021,Annual value,LCU,351.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",1995,1995,7021,Annual value,LCU,367.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",1996,1996,7021,Annual value,LCU,376.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",1997,1997,7021,Annual value,LCU,416.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",1998,1998,7021,Annual value,LCU,186.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",1999,1999,7021,Annual value,LCU,201.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2000,2000,7021,Annual value,LCU,208.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2001,2001,7021,Annual value,LCU,197.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2002,2002,7021,Annual value,LCU,203.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2003,2003,7021,Annual value,LCU,231.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2004,2004,7021,Annual value,LCU,216.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2005,2005,7021,Annual value,LCU,231.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2006,2006,7021,Annual value,LCU,254.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2007,2007,7021,Annual value,LCU,241.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2008,2008,7021,Annual value,LCU,248.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2009,2009,7021,Annual value,LCU,327.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2011,2011,7021,Annual value,LCU,321.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2014,2014,7021,Annual value,LCU,283.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2016,2016,7021,Annual value,LCU,846.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2017,2017,7021,Annual value,LCU,1121.0,A,Official figure,AUS,False,True
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2018,2018,7021,Annual value,LCU,1020.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2019,2019,7021,Annual value,LCU,1529.0,A,Official figure,AUS,False,True
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2023,2023,7021,Annual value,LCU,2550.3,A,Official figure,AUS,False,True
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01242,"Peas, green",2024,2024,7021,Annual value,LCU,2161.2,A,Official figure,AUS,False,True
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,1997,1997,7021,Annual value,LCU,1750.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,1998,1998,7021,Annual value,LCU,1610.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,1999,1999,7021,Annual value,LCU,1930.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2000,2000,7021,Annual value,LCU,2260.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2001,2001,7021,Annual value,LCU,1800.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2002,2002,7021,Annual value,LCU,2300.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2003,2003,7021,Annual value,LCU,2160.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2004,2004,7021,Annual value,LCU,1910.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2005,2005,7021,Annual value,LCU,1950.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2006,2006,7021,Annual value,LCU,2000.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2007,2007,7021,Annual value,LCU,2560.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2023,2023,7021,Annual value,LCU,4936.9,A,Official figure,AUS,False,True
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01359.01,Persimmons,2024,2024,7021,Annual value,LCU,5101.5,A,Official figure,AUS,False,True
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,1991,1991,7021,Annual value,LCU,296.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,1992,1992,7021,Annual value,LCU,293.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,1993,1993,7021,Annual value,LCU,294.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,1994,1994,7021,Annual value,LCU,287.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,1995,1995,7021,Annual value,LCU,313.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,1996,1996,7021,Annual value,LCU,285.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,1997,1997,7021,Annual value,LCU,320.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,1998,1998,7021,Annual value,LCU,303.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,1999,1999,7021,Annual value,LCU,300.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2000,2000,7021,Annual value,LCU,313.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2001,2001,7021,Annual value,LCU,368.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2002,2002,7021,Annual value,LCU,336.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2003,2003,7021,Annual value,LCU,310.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2004,2004,7021,Annual value,LCU,336.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2005,2005,7021,Annual value,LCU,322.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2006,2006,7021,Annual value,LCU,467.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2007,2007,7021,Annual value,LCU,555.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2009,2009,7021,Annual value,LCU,560.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2011,2011,7021,Annual value,LCU,604.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2013,2013,7021,Annual value,LCU,637.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2014,2014,7021,Annual value,LCU,639.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2015,2015,7021,Annual value,LCU,641.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2016,2016,7021,Annual value,LCU,704.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2017,2017,7021,Annual value,LCU,723.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2018,2018,7021,Annual value,LCU,733.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2019,2019,7021,Annual value,LCU,730.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2020,2020,7021,Annual value,LCU,883.3,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2021,2021,7021,Annual value,LCU,766.6,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2023,2023,7021,Annual value,LCU,1053.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01318,Pineapples,2024,2024,7021,Annual value,LCU,1109.9,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2023,2023,7021,Annual value,LCU,11357.1,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01375,"Pistachios, in shell",2024,2024,7021,Annual value,LCU,10831.5,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1991,1991,7021,Annual value,LCU,1341.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1992,1992,7021,Annual value,LCU,1386.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1993,1993,7021,Annual value,LCU,1499.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1994,1994,7021,Annual value,LCU,1350.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1995,1995,7021,Annual value,LCU,1467.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1996,1996,7021,Annual value,LCU,1560.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1997,1997,7021,Annual value,LCU,1510.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1998,1998,7021,Annual value,LCU,1650.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,1999,1999,7021,Annual value,LCU,1880.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2000,2000,7021,Annual value,LCU,1804.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2001,2001,7021,Annual value,LCU,1920.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2002,2002,7021,Annual value,LCU,2140.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2003,2003,7021,Annual value,LCU,1980.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2004,2004,7021,Annual value,LCU,2260.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2005,2005,7021,Annual value,LCU,1780.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2006,2006,7021,Annual value,LCU,2140.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2007,2007,7021,Annual value,LCU,2590.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2009,2009,7021,Annual value,LCU,2870.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2011,2011,7021,Annual value,LCU,2920.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01346,Plums and sloes,2016,2016,7021,Annual value,LCU,2748.0,A,Official figure,AUS,False,False
